Year Payment Due Date,Month Description Payment Due Date,Supplier,Order Number,Branch Plant,Order Co,Supplier Number,Or Ty,Line Number,Supplier SO ,2nd Item Number,Concatenation Description ,Order Quantity,Quantity Open,Prev Qty Vouchered,Unit Cost,Extended Cost,Amount Open,Amount Received,Last Stat,Next Stat,Order Date,Promised Delivery Date,Receipt Date,Pymt Terms,Payment Terms,Payment Due Date
2021,July,DT SWISS,94767,         522,00502,129814,OP,3.000,44451,09-688-21-15-20,DT SWISS M 1900 SPLINE 29 30 1 - 2/148 SRAM REAR WHEEL - CL - 2,70,70,0,109.9000,"7,693.00","7,693.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,4.000,44451,09-689-20-00-20,DT SWISS M 1900 SPLINE 29 30 F - RONT WHEEL - CL - 29,70,70,0,75.0000,"5,250.00","5,250.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,5.000,44451,10-129-21-15-00,DT SWISS XRC 1200 FRONT WHEEL - - CL - 29,10,10,0,353.5000,"3,535.00","3,535.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,6.000,44451,10-159-21-15-00,DT SWISS XRC 1501 FRONT WHEEL - - CL - 29,10,10,0,266.7000,"2,667.00","2,667.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,7.000,44451,10-179-21-15-00,DT SWISS XR 1700 FRONT WHEEL - - CL - 29,20,20,0,111.2000,"2,224.00","2,224.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,10.000,44451,10-259-21-15-00,DT SWISS XMC 1501 FRONT WHEEL - - CL - 29,10,10,0,266.7000,"2,667.00","2,667.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,13.000,44451,10-359-21-15-00,DT SWISS EXC 1501 FRONT WHEEL - - CL - 29,10,10,0,266.7000,"2,667.00","2,667.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,16.000,44451,11-129-21-15-00,DT SWISS XRC 1200 REAR WHEEL - - CL - 29,10,10,0,483.0000,"4,830.00","4,830.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,17.000,44451,11-159-21-15-00,DT SWISS XRC 1501 REAR WHEEL - - CL - 29,10,10,0,326.3000,"3,263.00","3,263.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,18.000,44451,11-179-21-15-00,DT SWISS XR 1700 REAR WHEEL - - CL - 29,20,20,0,166.9000,"3,338.00","3,338.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,21.000,44451,11-259-21-15-00,DT SWISS XMC 1501 REAR WHEEL - - CL - 29,10,10,0,326.3000,"3,263.00","3,263.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,July,DT SWISS,94767,         522,00502,129814,OP,24.000,44451,11-359-21-15-00,DT SWISS EXC 1501 REAR WHEEL - - CL - 29,10,10,0,326.3000,"3,263.00","3,263.00",0.00,280,300,12/7/2020,7/1/2021,,003,NET 30 DAYS,7/31/2021
2021,May,STAN'S NOTUBES,94770,         522,00502,129923,OP,1.000,44454,09-094-22-15-19,WHEEL - FRONT - STAN'S CREST S - 2 29 CL - 12X100,130,130,0,67.5000,"8,775.00","8,775.00",0.00,280,300,12/7/2020,4/5/2021,,003,NET 30 DAYS,5/5/2021
2021,May,STAN'S NOTUBES,94770,         522,00502,129923,OP,2.000,44454,09-094-22-15-20,WHEEL - REAR - STAN'S CREST S2 - 29 CL - 15X100/12X142 - SHIM,130,130,0,97.5000,"12,675.00","12,675.00",0.00,280,300,12/7/2020,4/5/2021,,003,NET 30 DAYS,5/5/2021
2021,May,STAN'S NOTUBES,94770,         522,00502,129923,OP,3.000,44454,09-801-22-16-19,WHEEL - FRONT - STAN'S ARCH S2 - CL - 15X110,80,80,0,67.7100,"5,416.80","5,416.80",0.00,280,300,12/7/2020,4/5/2021,,003,NET 30 DAYS,5/5/2021
2021,May,STAN'S NOTUBES,94770,         522,00502,129923,OP,4.000,44454,09-801-22-16-20,WHEEL - REAR - STAN'S ARCH S2 - CL - 110/148 NEO - SRAM XD,50,50,0,97.7200,"4,886.00","4,886.00",0.00,280,300,12/7/2020,4/5/2021,,003,NET 30 DAYS,5/5/2021
2021,May,STAN'S NOTUBES,94770,         522,00502,129923,OP,5.000,44454,09-801-22-17-20,WHEEL - REAR - STAN'S ARCH S2 - CL - 110/148 NEO - SHIM MS,30,30,0,97.7200,"2,931.60","2,931.60",0.00,280,300,12/7/2020,4/5/2021,,003,NET 30 DAYS,5/5/2021
2021,May,STAN'S NOTUBES,94770,         522,00502,129923,OP,6.000,44454,09-811-22-16-19,WHEEL - FRONT - STAN'S FLOW S2 - CL - 15X110,120,120,0,68.1400,"8,176.80","8,176.80",0.00,280,300,12/7/2020,4/5/2021,,003,NET 30 DAYS,5/5/2021
2021,May,STAN'S NOTUBES,94770,         522,00502,129923,OP,7.000,44454,09-811-22-16-20,WHEEL - REAR - STAN'S FLOW S2 - CL - 110/148 NEO - SRAM XD,80,80,0,98.1600,"7,852.80","7,852.80",0.00,280,300,12/7/2020,4/5/2021,,003,NET 30 DAYS,5/5/2021
2021,May,STAN'S NOTUBES,94770,         522,00502,129923,OP,8.000,44454,09-811-22-17-20,WHEEL - REAR - STAN'S FLOW S2 - CL - 12X148 - SHIM MS,40,40,0,98.1600,"3,926.40","3,926.40",0.00,280,300,12/7/2020,4/5/2021,,003,NET 30 DAYS,5/5/2021
2022,March,VELO (OVERSEAS TECHNOLOGY LIMITED),94775,         522,00502,130000,OP,1.000,44461,23-115-18-00-20,Saddle - Niner Trail 2018 Ti R - ail - Black,300,300,0,13.2000,"3,960.00","3,960.00",0.00,280,300,12/15/2020,3/2/2022,,,DUE UPON RECEIPT (DEFAULT),3/2/2022
2022,March,VELO (OVERSEAS TECHNOLOGY LIMITED),94775,         522,00502,130000,OP,2.000,44461,23-116-18-00-20,Saddle - Niner Trail 2018 CrMo - Rail - Black,600,600,0,10.0100,"6,006.00","6,006.00",0.00,280,300,12/15/2020,3/2/2022,,,DUE UPON RECEIPT (DEFAULT),3/2/2022
2021,December,VELO (OVERSEAS TECHNOLOGY LIMITED),94776,         522,00502,130000,OP,1.000,44462,23-113-18-00-20,Saddle - Niner 2018 Ti Rail - - Black,300,300,0,14.7000,"4,410.00","4,410.00",0.00,280,300,12/15/2020,12/1/2021,,,DUE UPON RECEIPT (DEFAULT),12/1/2021
2021,December,VELO (OVERSEAS TECHNOLOGY LIMITED),94776,         522,00502,130000,OP,2.000,44462,23-114-18-00-20,Saddle - Niner 2018 CrMo Rail - - Black,500,500,0,11.7000,"5,850.00","5,850.00",0.00,280,300,12/15/2020,12/1/2021,,,DUE UPON RECEIPT (DEFAULT),12/1/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,1.000,44463,60-120-20-03-40,SHIRT - NINER 9 LOGO FLANNEL - - Red flannel - S,-4,-4,0,28.5000,-114.00,-114.00,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,2.000,44463,60-120-20-03-80,SHIRT - NINER 9 LOGO FLANNEL - - Blue flannel - S,25,25,0,28.5000,712.50,712.50,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,3.000,44463,60-120-20-04-40,SHIRT - NINER 9 LOGO FLANNEL - - Red flannel - M,-9,-9,0,28.5000,-256.50,-256.50,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,4.000,44463,60-120-20-04-80,SHIRT - NINER 9 LOGO FLANNEL - - Blue flannel - M,50,50,0,28.5000,"1,425.00","1,425.00",0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,5.000,44463,60-120-20-05-40,SHIRT - NINER 9 LOGO FLANNEL - - Red flannel - Lg,1,1,0,28.5000,28.50,28.50,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,6.000,44463,60-120-20-05-80,SHIRT - NINER 9 LOGO FLANNEL - - Blue flannel - Lg,50,50,0,28.5000,"1,425.00","1,425.00",0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,7.000,44463,60-120-20-06-40,SHIRT - NINER 9 LOGO FLANNEL - - Red flannel - XL,-4,-4,0,28.5000,-114.00,-114.00,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,8.000,44463,60-120-20-06-80,SHIRT - NINER 9 LOGO FLANNEL - - Blue flannel - XL,25,25,0,28.5000,712.50,712.50,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,9.000,44463,60-430-20-04-28,NINER LOGO TAG/TOPO TECH HOODI - E  - M - Dark Grey,1,1,0,28.9500,28.95,28.95,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,10.000,44463,60-430-20-05-28,NINER LOGO TAG/TOPO TECH HOODI - E  - Lg - Dark Grey,4,4,0,28.9500,115.80,115.80,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94777,         522,00502,130027,OP,11.000,44463,60-430-20-06-28,NINER LOGO TAG/TOPO TECH HOODI - E  - XL - Dark Grey,1,1,0,28.9500,28.95,28.95,0.00,280,300,12/15/2020,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2022,July,SRAM,94787,         522,00502,130214,OP,1.000,44476,14-104-20-50-00,SRAM - SX EAGLE - Cassette - 0 - 0.2418.095.000,400,400,0,30.4200,"12,168.00","12,168.00",0.00,280,300,12/17/2020,5/20/2022,,006,NET 60 DAYS,7/19/2022
2022,June,SRAM,94791,         522,00502,130214,OP,2.000,44480,14-130-17-42-10,SRAM - CS PG 1130 11-42 - ,140,140,0,24.3000,"3,402.00","3,402.00",0.00,280,300,12/17/2020,4/27/2022,,006,NET 60 DAYS,6/26/2022
2022,June,SRAM,94792,         522,00502,130214,OP,1.000,44481,14-130-17-42-10,SRAM - CS PG 1130 11-42 - ,160,160,0,24.3000,"3,888.00","3,888.00",0.00,280,300,12/17/2020,4/27/2022,,006,NET 60 DAYS,6/26/2022
2022,June,SRAM,94793,         522,00502,130214,OP,1.000,44482,31-116-19-12-00,SRAM - NX EAGLE CHAIN - 12S - ,540,540,0,11.3100,"6,107.40","6,107.40",0.00,280,300,12/17/2020,4/22/2022,,006,NET 60 DAYS,6/21/2022
2022,February,SRAM,94793,         522,00502,130214,OP,2.000,44482,31-130-17-11-10,SRAM - CN PC1130 114LI W/ PWR. - LCK 11S 1PCS,420,420,0,10.5100,"4,414.20","4,414.20",0.00,280,300,12/17/2020,12/17/2021,,006,NET 60 DAYS,2/15/2022
2022,July,SRAM,94794,         522,00502,130214,OP,1.000,44483,31-111-20-12-99,SRAM - XX1 EAGLE - 126 LINK - - CHAIN - RAINBOW,20,20,0,38.9600,779.20,779.20,0.00,280,300,12/17/2020,5/27/2022,,006,NET 60 DAYS,7/26/2022
2022,July,SRAM,94794,         522,00502,130214,OP,2.000,44483,31-112-17-12-10,SRAM - X01 EAGLE CHAIN - 12S - ,40,40,0,27.6800,"1,107.20","1,107.20",0.00,280,300,12/17/2020,5/27/2022,,006,NET 60 DAYS,7/26/2022
2022,July,SRAM,94794,         522,00502,130214,OP,3.000,44483,31-113-18-12-00,SRAM - GX EAGLE CHAIN - 12S - ,240,240,0,15.0000,"3,600.00","3,600.00",0.00,280,300,12/17/2020,5/27/2022,,006,NET 60 DAYS,7/26/2022
2022,July,SRAM,94794,         522,00502,130214,OP,4.000,44483,31-116-19-12-00,SRAM - NX EAGLE CHAIN - 12S - ,800,800,0,11.3100,"9,048.00","9,048.00",0.00,280,300,12/17/2020,5/27/2022,,006,NET 60 DAYS,7/26/2022
2022,February,SRAM,94794,         522,00502,130214,OP,5.000,44483,31-130-17-11-10,SRAM - CN PC1130 114LI W/ PWR. - LCK 11S 1PCS,600,600,0,10.5100,"6,306.00","6,306.00",0.00,280,300,12/17/2020,12/17/2021,,006,NET 60 DAYS,2/15/2022
2021,September,FOX FACTORY INC,94795,         522,00502,129937,OP,18.000,44485,08-902-22-00-20,2022 FOX FLOAT X2 FACTORY SHOC - K - WFO 9 RDO,32,32,0,257.4000,"8,236.80","8,236.80",0.00,280,300,12/18/2020,8/30/2021,,003,NET 30 DAYS,9/29/2021
2021,September,FOX FACTORY INC,94796,         522,00502,129937,OP,6.000,44486,06-801-18-00-01,FOX REMOTE LOCKOUT - 2 POSITIO - N - DUAL PULL - 2018,50,50,0,13.2400,662.00,662.00,0.00,280,300,12/18/2020,8/30/2021,,003,NET 30 DAYS,9/29/2021
2021,September,FOX FACTORY INC,94796,         522,00502,129937,OP,18.000,44486,08-902-22-00-20,2022 FOX FLOAT X2 FACTORY SHOC - K - WFO 9 RDO,50,50,0,257.4000,"12,870.00","12,870.00",0.00,280,300,12/18/2020,8/30/2021,,003,NET 30 DAYS,9/29/2021
2021,September,FORMULA ENGINEERING INC.,94806,         522,00502,129872,OP,1.000,44499,09-901-17-15-20,WHEELS - NINER ALLOY MTB SET - - 110/148 - SHIMANO,2,2,0,92.0000,184.00,184.00,0.00,280,300,1/12/2021,8/2/2021,,003,NET 30 DAYS,9/1/2021
2021,September,FORMULA ENGINEERING INC.,94806,         522,00502,129872,OP,2.000,44499,09-901-21-15-20,WHEELS - NINER ALLOY MTB SET - - 110/148 - 30MM - SHIMANO,2,2,0,93.0000,186.00,186.00,0.00,280,300,1/12/2021,8/2/2021,,003,NET 30 DAYS,9/1/2021
2021,April,ANTHEM BRANDING,94812,         522,00502,130027,OP,1.000,44506,59-030-21-04-20,"Niner Logo Topo sport sock, on - e size - Black with topo lines",200,200,0,10.0000,"2,000.00","2,000.00",0.00,280,300,1/15/2021,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,April,ANTHEM BRANDING,94812,         522,00502,130027,OP,2.000,44506,59-031-21-04-20,"Niner Serape sport sock, cooli - ng/compression, one size - bla",200,200,0,10.0000,"2,000.00","2,000.00",0.00,280,300,1/15/2021,4/30/2021,,,DUE UPON RECEIPT (DEFAULT),4/30/2021
2021,September,RACE FACE / EASTON CYLING (FOX TW),94824,         522,00502,129603,OP,1.000,44521,18-300-21-35-20,RACE FACE NEXT R CARBON HANDLE - BAR - 35MM - 800MM - 35MM RISE,70,70,0,51.5000,"3,605.00","3,605.00",0.00,280,300,1/26/2021,8/4/2021,,003,NET 30 DAYS,9/3/2021
2021,September,RACE FACE / EASTON CYLING (FOX TW),94825,         522,00502,129603,OP,4.000,44522,18-601-20-42-20,Handlebar: Easton EC70 AX RB D - rop Bar  42CM,10,10,0,60.3800,603.80,603.80,0.00,300,400,1/26/2021,8/4/2021,,003,NET 30 DAYS,9/3/2021
2021,September,RACE FACE / EASTON CYLING (FOX TW),94825,         522,00502,129603,OP,5.000,44522,18-601-20-44-20,Handlebar: Easton EC70 AX RB D - rop Bar 44CM,40,40,0,60.3800,"2,415.20","2,415.20",0.00,300,400,1/26/2021,8/4/2021,,003,NET 30 DAYS,9/3/2021
2021,October,RACE FACE / EASTON CYLING (FOX TW),94826,         522,00502,129603,OP,1.000,44523,18-300-21-35-20,RACE FACE NEXT R CARBON HANDLE - BAR - 35MM - 800MM - 35MM RISE,50,50,0,51.5000,"2,575.00","2,575.00",0.00,280,300,1/26/2021,9/1/2021,,003,NET 30 DAYS,10/1/2021
2021,November,RACE FACE / EASTON CYLING (FOX TW),94828,         522,00502,129603,OP,1.000,44525,18-300-21-35-20,RACE FACE NEXT R CARBON HANDLE - BAR - 35MM - 800MM - 35MM RISE,50,50,0,51.5000,"2,575.00","2,575.00",0.00,280,300,1/26/2021,10/6/2021,,003,NET 30 DAYS,11/5/2021
2021,December,RACE FACE / EASTON CYLING (FOX TW),94830,         522,00502,129603,OP,1.000,44527,18-300-21-35-20,RACE FACE NEXT R CARBON HANDLE - BAR - 35MM - 800MM - 35MM RISE,50,50,0,51.5000,"2,575.00","2,575.00",0.00,280,300,1/26/2021,11/3/2021,,003,NET 30 DAYS,12/3/2021
2021,December,RACE FACE / EASTON CYLING (FOX TW),94832,         522,00502,129603,OP,1.000,44529,18-300-21-35-20,RACE FACE NEXT R CARBON HANDLE - BAR - 35MM - 800MM - 35MM RISE,50,50,0,51.5000,"2,575.00","2,575.00",0.00,280,300,1/26/2021,12/1/2021,,003,NET 30 DAYS,12/31/2021
2021,December,RACE FACE / EASTON CYLING (FOX TW),94832,         522,00502,129603,OP,3.000,44529,19-350-19-40-20,RACE FACE AEFFECT R ALLOY STEM - - 35MM CLAMP - 40MM,240,240,0,10.1200,"2,428.80","2,428.80",0.00,280,300,1/26/2021,12/1/2021,,003,NET 30 DAYS,12/31/2021
2021,December,RACE FACE / EASTON CYLING (FOX TW),94833,         522,00502,129603,OP,5.000,44530,18-601-20-44-20,Handlebar: Easton EC70 AX RB D - rop Bar 44CM,20,20,0,60.3800,"1,207.60","1,207.60",0.00,280,300,1/26/2021,12/1/2021,,003,NET 30 DAYS,12/31/2021
2021,December,RACE FACE / EASTON CYLING (FOX TW),94833,         522,00502,129603,OP,6.000,44530,18-601-20-46-20,Handlebar: Easton EC70 AX RB D - rop Bar 46CM,10,10,0,60.3800,603.80,603.80,0.00,280,300,1/26/2021,12/1/2021,,003,NET 30 DAYS,12/31/2021
2022,February,RACE FACE / EASTON CYLING (FOX TW),94834,         522,00502,129603,OP,1.000,44531,18-300-21-35-20,RACE FACE NEXT R CARBON HANDLE - BAR - 35MM - 800MM - 35MM RISE,70,70,0,51.5000,"3,605.00","3,605.00",0.00,280,300,1/26/2021,1/5/2022,,003,NET 30 DAYS,2/4/2022
2022,February,RACE FACE / EASTON CYLING (FOX TW),94834,         522,00502,129603,OP,3.000,44531,19-350-19-40-20,RACE FACE AEFFECT R ALLOY STEM - - 35MM CLAMP - 40MM,360,360,0,10.1200,"3,643.20","3,643.20",0.00,280,300,1/26/2021,1/5/2022,,003,NET 30 DAYS,2/4/2022
2022,February,RACE FACE / EASTON CYLING (FOX TW),94834,         522,00502,129603,OP,8.000,44531,29-202-17-24-20,RACE FACE - BSA  BB FOR 30MM C - RANK - OBB19BSA7330,50,50,0,14.1400,707.00,707.00,0.00,280,300,1/26/2021,1/5/2022,,003,NET 30 DAYS,2/4/2022
2022,March,RACE FACE / EASTON CYLING (FOX TW),94836,         522,00502,129603,OP,1.000,44533,18-300-21-35-20,RACE FACE NEXT R CARBON HANDLE - BAR - 35MM - 800MM - 35MM RISE,50,50,0,51.5000,"2,575.00","2,575.00",0.00,280,300,1/26/2021,2/2/2022,,003,NET 30 DAYS,3/4/2022
2022,March,RACE FACE / EASTON CYLING (FOX TW),94836,         522,00502,129603,OP,3.000,44533,19-350-19-40-20,RACE FACE AEFFECT R ALLOY STEM - - 35MM CLAMP - 40MM,240,240,0,10.1200,"2,428.80","2,428.80",0.00,280,300,1/26/2021,2/2/2022,,003,NET 30 DAYS,3/4/2022
2022,March,RACE FACE / EASTON CYLING (FOX TW),94836,         522,00502,129603,OP,5.000,44533,29-030-19-73-20,RACE FACE - PF30 Bottom Bracke - t - OBB19PF307330,10,10,0,13.7300,137.30,137.30,0.00,280,300,1/26/2021,2/2/2022,,003,NET 30 DAYS,3/4/2022
2022,March,RACE FACE / EASTON CYLING (FOX TW),94836,         522,00502,129603,OP,8.000,44533,29-202-17-24-20,RACE FACE - BSA  BB FOR 30MM C - RANK - OBB19BSA7330,50,50,0,13.7300,686.50,686.50,0.00,280,300,1/26/2021,2/2/2022,,003,NET 30 DAYS,3/4/2022
2022,March,RACE FACE / EASTON CYLING (FOX TW),94837,         522,00502,129603,OP,10.000,44534,29-392-21-70-20,EASTON - EC90 - 2X CRANK - 170 - - 47/32,10,10,0,149.3500,"1,493.50","1,493.50",0.00,280,300,1/26/2021,2/2/2022,,003,NET 30 DAYS,3/4/2022
2022,March,RACE FACE / EASTON CYLING (FOX TW),94837,         522,00502,129603,OP,11.000,44534,29-392-21-72-20,EASTON - EC90 - 2X CRANK - 172 - .5 - 47/32,30,30,0,149.3500,"4,480.50","4,480.50",0.00,280,300,1/26/2021,2/2/2022,,003,NET 30 DAYS,3/4/2022
2022,March,RACE FACE / EASTON CYLING (FOX TW),94837,         522,00502,129603,OP,12.000,44534,29-392-21-75-20,EASTON - EC90 - 2X CRANK - 175 - - 47/32,20,20,0,149.3500,"2,987.00","2,987.00",0.00,280,300,1/26/2021,2/2/2022,,003,NET 30 DAYS,3/4/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94838,         522,00502,129603,OP,1.000,44535,18-300-21-35-20,RACE FACE NEXT R CARBON HANDLE - BAR - 35MM - 800MM - 35MM RISE,50,50,0,51.5000,"2,575.00","2,575.00",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94838,         522,00502,129603,OP,3.000,44535,19-350-19-40-20,RACE FACE AEFFECT R ALLOY STEM - - 35MM CLAMP - 40MM,240,240,0,10.1200,"2,428.80","2,428.80",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94838,         522,00502,129603,OP,5.000,44535,29-030-19-73-20,RACE FACE - PF30 Bottom Bracke - t - OBB19PF307330,10,10,0,13.7300,137.30,137.30,0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94838,         522,00502,129603,OP,6.000,44535,29-100-19-70-20,RACE FACE - NEXT R CRANK - DM - 32T - 170MM - OCK19NXR136DM32S,20,20,0,168.2300,"3,364.60","3,364.60",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94838,         522,00502,129603,OP,7.000,44535,29-100-19-75-20,RACE FACE - NEXT R CRANK - DM - 32T - 175MM - OCK19NXR136DM32S,40,40,0,168.2300,"6,729.20","6,729.20",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94838,         522,00502,129603,OP,8.000,44535,29-202-17-24-20,RACE FACE - BSA  BB FOR 30MM C - RANK - OBB19BSA7330,50,50,0,13.7300,686.50,686.50,0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,1.000,44536,18-301-18-42-20,Handlebar: Easton EA50 AX Drop - Bar - 42cm,50,50,0,11.5400,577.00,577.00,0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,2.000,44536,18-301-18-44-20,Handlebar: Easton EA50 AX Drop - Bar - 44cm,160,160,0,11.5400,"1,846.40","1,846.40",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,3.000,44536,18-301-18-46-20,Handlebar: Easton EA50 AX Drop - Bar - 46cm,60,60,0,11.5400,692.40,692.40,0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,4.000,44536,29-291-21-70-20,EASTON - EA90 - 1X CRANK - 170 - - 40,20,20,0,62.6800,"1,253.60","1,253.60",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,5.000,44536,29-291-21-72-20,EASTON - EA90 - 1X CRANK - 172 - .5 - 40,50,50,0,62.6800,"3,134.00","3,134.00",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,6.000,44536,29-291-21-75-20,EASTON - EA90 - 1X CRANK - 175 - - 40,10,10,0,62.6800,626.80,626.80,0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,7.000,44536,29-391-21-70-20,EASTON - EC90 - 1X CRANK - 170 - - 40,10,10,0,112.1700,"1,121.70","1,121.70",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,8.000,44536,29-391-21-72-20,EASTON - EC90 - 1X CRANK - 172 - .5 - 40,30,30,0,112.1700,"3,365.10","3,365.10",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,9.000,44536,29-391-21-75-20,EASTON - EC90 - 1X CRANK - 175 - - 40,10,10,0,112.1700,"1,121.70","1,121.70",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,10.000,44536,29-392-21-70-20,EASTON - EC90 - 2X CRANK - 170 - - 47/32,10,10,0,149.3500,"1,493.50","1,493.50",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,11.000,44536,29-392-21-72-20,EASTON - EC90 - 2X CRANK - 172 - .5 - 47/32,30,30,0,149.3500,"4,480.50","4,480.50",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
2022,April,RACE FACE / EASTON CYLING (FOX TW),94839,         522,00502,129603,OP,12.000,44536,29-392-21-75-20,EASTON - EC90 - 2X CRANK - 175 - - 47/32,20,20,0,149.3500,"2,987.00","2,987.00",0.00,280,300,1/26/2021,3/2/2022,,003,NET 30 DAYS,4/1/2022
